"Date","RZMRE","RZYE","RQMCL","RQYL","RQYE","RZRQYE"
"2016-01-04","27,746,141,351","674,250,015,171","14,767,084","378,549,763","1,930,428,580","676,180,443,751"
"2016-01-05","32,738,126,135","662,424,991,011","31,410,622","386,320,746","1,965,327,469","664,390,318,480"
"2016-01-06","31,039,624,222","659,659,894,611","28,591,279","397,866,642","2,025,469,549","661,685,364,160"
"2016-01-07","8,743,686,393","653,619,923,734","4,980,100","389,379,514","1,865,346,141","655,485,269,875"
"2016-01-08","32,514,181,166","640,940,954,450","20,464,535","366,022,477","1,797,468,141","642,738,422,591"
"2016-01-11","28,150,988,168","622,258,836,431","30,254,704","378,464,622","1,722,772,476","623,981,608,907"
"2016-01-12","21,769,602,015","610,486,743,606","20,604,486","361,694,462","1,687,383,077","612,174,126,683"
"2016-01-13","19,525,346,812","600,445,497,232","22,850,084","367,700,213","1,671,474,368","602,116,971,600"
"2016-01-14","22,803,175,759","594,163,365,933","18,888,607","352,386,407","1,651,483,595","595,814,849,528"
"2016-01-15","20,242,663,855","585,478,803,003","28,249,261","360,131,694","1,613,659,931","587,092,462,934"
"2016-01-18","19,081,125,394","584,010,365,373","23,324,293","368,936,025","1,642,374,141","585,652,739,514"
"2016-01-19","25,220,485,677","583,401,330,073","39,923,341","388,529,453","1,761,695,979","585,163,026,052"
"2016-01-20","25,779,016,479","581,973,101,059","42,551,370","389,257,526","1,710,066,593","583,683,167,652"
"2016-01-21","22,361,174,852","577,982,711,229","38,134,401","399,730,250","1,757,858,947","579,740,570,176"
"2016-01-22","17,864,511,418","574,703,509,699","16,171,099","377,134,445","1,667,792,073","576,371,301,772"
"2016-01-25","16,889,289,523","573,053,955,612","16,201,169","377,897,322","1,696,416,297","574,750,371,909"
"2016-01-26","19,547,611,732","558,948,682,056","26,214,474","386,461,946","1,587,722,289","560,536,404,345"
"2016-01-27","19,749,649,503","546,309,759,767","21,792,114","371,387,521","1,610,207,999","547,919,967,766"
"2016-01-28","14,896,970,875","537,399,576,006","27,725,726","370,276,921","1,540,722,949","538,940,298,955"
"2016-01-29","18,426,533,048","533,033,638,244","22,432,638","357,231,158","1,535,234,350","534,568,872,594"
"2016-02-01","14,080,422,778","528,384,301,655","17,458,549","353,673,284","1,485,180,379","529,869,482,034"
"2016-02-02","17,563,888,365","528,845,887,864","17,212,053","349,593,177","1,511,792,608","530,357,680,472"
"2016-02-03","14,409,477,762","526,428,042,632","12,578,548","344,837,635","1,491,080,478","527,919,123,110"
"2016-02-04","18,541,568,615","524,337,017,843","17,319,810","338,921,731","1,482,084,171","525,819,102,014"
"2016-02-05","11,901,318,369","514,093,133,618","15,155,083","321,846,648","1,357,030,571","515,450,164,189"
"2016-02-15","14,930,797,529","515,256,205,943","33,851,000","338,742,330","1,420,264,176","516,676,470,119"
"2016-02-16","23,605,306,843","518,215,198,164","29,933,324","353,115,874","1,545,662,014","519,760,860,178"
"2016-02-17","24,752,742,440","518,778,341,837","39,836,772","384,911,339","1,657,639,909","520,435,981,746"
"2016-02-18","25,395,778,727","519,382,998,740","14,700,841","383,913,855","1,646,122,131","521,029,120,871"
"2016-02-22","27,522,280,606","519,250,340,741","25,534,802","386,373,075","1,692,811,572","520,943,152,313"
"2016-02-23","23,392,174,306","519,105,100,581","15,163,588","390,237,467","1,689,257,065","520,794,357,646"
"2016-02-24","26,164,786,546","520,489,250,248","16,853,216","395,478,038","1,730,924,643","522,220,174,891"
"2016-02-25","28,390,233,205","513,548,523,851","27,139,662","399,914,491","1,632,454,971","515,180,978,822"
"2016-02-26","18,373,537,956","509,938,422,697","25,497,960","399,871,995","1,639,939,436","511,578,362,133"
"2016-02-29","16,891,230,852","501,041,987,179","23,683,654","405,231,549","1,622,773,378","502,664,760,557"
"2016-03-01","18,523,989,704","499,909,493,421","23,312,246","404,307,775","1,688,144,824","501,597,638,245"
"2016-03-02","29,767,561,155","502,350,546,037","37,776,502","410,569,729","1,779,203,410","504,129,749,447"
"2016-03-03","31,372,321,447","503,092,878,470","27,678,909","418,744,722","1,811,602,760","504,904,481,230"
"2016-03-04","27,790,003,531","494,927,660,917","38,390,367","428,495,044","1,855,487,471","496,783,148,388"
"2016-03-07","24,748,130,963","497,412,906,564","17,338,244","417,247,123","1,835,425,882","499,248,332,446"
"2016-03-08","23,630,997,269","495,750,615,429","19,682,643","414,150,365","1,834,114,044","497,584,729,473"
"2016-03-09","17,033,964,898","492,829,696,125","26,064,592","430,283,330","1,893,220,284","494,722,916,409"
"2016-03-10","14,785,943,211","492,042,339,533","11,993,988","428,684,047","1,836,636,431","493,878,975,964"
"2016-03-11","12,450,405,720","489,799,692,896","16,191,312","420,066,293","1,805,079,703","491,604,772,599"
"2016-03-14","23,766,199,588","493,687,362,449","19,494,774","411,291,055","1,810,427,012","495,497,789,461"
"2016-03-15","16,199,416,635","490,445,133,204","37,963,414","426,634,136","1,861,084,281","492,306,217,485"
"2016-03-16","14,991,423,218","483,482,073,240","31,708,062","438,763,762","1,891,260,265","485,373,333,505"
"2016-03-17","26,128,781,409","488,497,078,304","12,120,751","374,694,739","1,724,225,667","490,221,303,971"
"2016-03-18","39,428,741,515","494,872,388,714","30,866,936","368,296,267","1,711,273,806","496,583,662,520"
"2016-03-21","50,440,582,760","505,682,813,378","33,931,700","344,925,865","1,710,875,104","507,393,688,482"
"2016-03-22","37,857,788,437","507,364,047,862","15,475,715","326,074,971","1,604,722,826","508,968,770,688"
"2016-03-23","31,494,180,992","509,741,838,074","23,831,931","337,341,767","1,636,604,122","511,378,442,196"
"2016-03-24","31,986,208,234","509,172,156,706","31,359,522","352,121,756","1,645,545,414","510,817,702,120"
"2016-03-25","22,318,847,529","508,638,683,094","40,192,809","353,769,333","1,635,002,895","510,273,685,989"
"2016-03-28","27,189,283,089","509,242,174,833","36,392,082","372,864,875","1,684,440,686","510,926,615,519"
"2016-03-29","21,930,279,771","508,525,327,296","47,876,219","396,181,058","1,719,011,642","510,244,338,938"
"2016-03-30","27,927,803,064","509,691,637,569","35,280,473","405,685,748","1,774,343,291","511,465,980,860"
"2016-03-31","31,153,041,676","510,077,307,223","25,351,060","413,712,825","1,794,732,449","511,872,039,672"
"2016-04-01","24,633,167,935","506,119,519,804","28,752,399","425,548,227","1,831,175,662","507,950,695,466"
"2016-04-05","37,092,235,507","512,243,331,494","21,010,858","418,589,155","1,822,755,249","514,066,086,743"
"2016-04-06","31,676,123,292","513,684,986,113","18,494,058","425,300,564","1,833,000,949","515,517,987,062"
"2016-04-07","28,556,687,517","512,796,499,453","22,893,346","430,255,162","1,831,830,901","514,628,330,354"
"2016-04-08","22,781,696,856","509,745,451,220","35,715,099","439,807,776","1,843,290,164","511,588,741,384"
"2016-04-11","30,698,107,375","512,127,578,457","14,677,265","437,973,551","1,870,649,303","513,998,227,760"
"2016-04-12","22,416,237,700","510,211,622,132","20,861,007","442,288,992","1,879,843,609","512,091,465,741"
"2016-04-13","42,312,313,729","514,174,217,320","28,609,114","427,622,877","1,858,861,764","516,033,079,084"
"2016-04-14","28,430,104,632","515,461,028,742","21,268,263","423,652,179","1,863,849,047","517,324,877,789"
"2016-04-15","25,338,240,194","513,959,169,343","18,578,694","424,461,774","1,866,486,619","515,825,655,962"
"2016-04-18","23,645,109,654","512,273,796,689","34,238,477","437,920,187","1,884,974,375","514,158,771,064"
"2016-04-19","20,853,636,754","512,299,527,727","27,911,578","445,711,924","1,895,798,761","514,195,326,488"
"2016-04-20","33,417,664,759","506,019,596,565","48,540,371","459,026,202","1,969,683,025","507,989,279,590"
"2016-04-21","23,671,067,589","504,729,309,486","25,810,818","455,710,066","1,927,995,631","506,657,305,117"
"2016-04-22","15,483,224,766","501,699,887,412","12,498,910","434,986,489","1,837,147,974","503,537,035,386"
"2016-04-25","14,531,444,301","501,105,836,656","28,658,390","452,977,787","1,888,084,518","502,993,921,174"
"2016-04-26","14,289,114,810","500,229,477,522","26,178,572","452,548,563","1,912,955,038","502,142,432,560"
"2016-04-27","15,286,475,183","499,245,448,785","38,562,964","478,036,407","1,959,244,221","501,204,693,006"
"2016-04-28","16,736,075,918","498,679,671,165","28,580,969","483,917,118","1,971,968,247","500,651,639,412"
"2016-04-29","12,930,112,151","494,455,780,517","14,545,540","465,309,165","1,889,693,904","496,345,474,421"
"2016-05-03","24,446,886,546","498,068,800,143","18,254,554","459,347,061","1,916,449,042","499,985,249,185"
"2016-05-04","21,673,655,978","498,378,241,538","25,394,240","459,179,739","1,908,585,250","500,286,826,788"
"2016-05-05","18,795,254,421","498,647,195,271","19,508,495","443,338,759","1,866,740,178","500,513,935,449"
"2016-05-06","25,206,015,858","493,019,015,948","35,486,769","448,117,885","1,821,751,220","494,840,767,168"
"2016-05-09","18,589,026,402","489,787,952,075","33,873,364","454,084,772","1,814,654,742","491,602,606,817"
"2016-05-10","11,967,954,223","486,770,066,004","31,123,109","465,327,237","1,848,438,009","488,618,504,013"
"2016-05-11","14,605,560,018","484,223,329,354","26,286,230","476,347,184","1,908,372,766","486,131,702,120"
"2016-05-12","14,746,480,437","482,195,898,002","33,452,758","487,960,984","1,985,512,603","484,181,410,605"
"2016-05-13","12,799,334,852","479,835,870,205","15,437,677","465,843,265","1,867,654,477","481,703,524,682"
"2016-05-16","13,682,998,225","479,976,560,380","14,189,483","459,251,370","1,865,306,755","481,841,867,135"
"2016-05-17","15,685,066,169","478,828,511,618","23,463,162","467,485,550","1,881,070,331","480,709,581,949"
"2016-05-18","14,732,885,027","474,780,510,464","35,905,915","465,470,861","1,881,965,580","476,662,476,044"
"2016-05-19","14,160,647,518","474,796,983,383","14,410,300","422,386,820","1,744,718,654","476,541,702,037"
"2016-05-20","14,282,633,644","473,967,145,973","36,595,663","416,942,266","1,729,756,848","475,696,902,821"
"2016-05-23","15,087,136,624","473,790,185,446","31,403,739","422,091,594","1,753,543,484","475,543,728,930"
"2016-05-24","14,061,116,207","474,113,760,053","34,425,332","435,897,186","1,798,419,073","475,912,179,126"
"2016-05-25","13,439,435,439","473,248,745,984","33,450,208","447,111,489","1,819,093,057","475,067,839,041"
"2016-05-26","14,550,761,697","472,502,816,382","38,126,177","449,693,374","1,847,415,057","474,350,231,439"
"2016-05-27","12,946,566,059","470,933,246,425","15,409,047","408,347,779","1,693,078,510","472,626,324,935"
"2016-05-30","12,118,100,614","469,474,286,135","50,249,356","433,400,007","1,788,434,447","471,262,720,582"
"2016-05-31","29,411,838,246","472,770,517,075","33,599,650","399,469,150","1,773,404,013","474,543,921,088"
"2016-06-01","26,853,747,104","473,842,939,459","27,907,000","389,097,930","1,733,878,875","475,576,818,334"
"2016-06-02","22,727,591,932","475,857,307,685","26,956,835","400,678,010","1,777,461,682","477,634,769,367"
"2016-06-03","24,400,622,414","473,956,396,588","35,727,267","400,124,553","1,795,161,021","475,751,557,609"
"2016-06-06","20,389,851,290","474,696,463,629","24,680,932","406,734,589","1,807,091,008","476,503,554,637"
"2016-06-07","18,687,817,684","474,785,801,210","34,423,914","423,323,012","1,859,507,222","476,645,308,432"
"2016-06-08","19,223,668,206","472,230,941,146","49,710,215","425,791,006","2,083,247,021","474,314,188,167"
"2016-06-13","22,065,754,739","470,718,833,261","58,834,669","430,977,947","1,764,666,802","472,483,500,063"
"2016-06-14","14,488,643,361","469,814,782,324","65,977,760","455,743,898","2,140,904,265","471,955,686,589"
"2016-06-15","25,071,419,447","472,774,017,130","60,139,809","444,026,379","2,030,176,669","474,804,193,799"
"2016-06-16","22,911,662,035","472,426,696,313","33,767,428","417,334,456","1,842,035,190","474,268,731,503"
"2016-06-17","22,059,853,838","471,145,006,787","35,213,798","392,024,143","1,767,669,480","472,912,676,267"
"2016-06-20","18,147,176,614","471,899,642,785","33,731,307","400,271,759","1,868,935,709","473,768,578,494"
"2016-06-21","22,369,420,851","471,148,810,549","49,486,834","408,942,965","1,907,486,817","473,056,297,366"
"2016-06-22","18,476,704,112","471,757,473,392","33,557,104","402,136,318","1,856,200,904","473,613,674,296"
"2016-06-23","19,023,254,037","470,989,946,736","53,017,447","431,763,853","1,990,896,299","472,980,843,035"
"2016-06-24","24,668,541,492","469,568,272,060","54,843,576","430,224,808","1,888,549,208","471,456,821,268"
"2016-06-27","23,847,929,426","472,130,992,856","51,126,452","439,742,629","1,969,519,019","474,100,511,875"
"2016-06-28","25,173,695,721","473,172,010,473","40,340,399","414,451,274","2,001,696,516","475,173,706,989"
"2016-06-29","26,788,675,844","475,231,804,471","64,276,454","447,815,442","2,118,405,363","477,350,209,834"
"2016-06-30","21,467,742,218","474,937,137,098","26,303,758","442,419,821","2,101,251,811","477,038,388,909"
"2016-07-01","19,675,919,674","473,366,707,712","35,646,834","434,497,231","2,099,563,495","475,466,271,207"
"2016-07-04","32,130,856,359","477,343,099,023","62,146,625","460,635,630","2,302,250,937","479,645,349,960"
"2016-07-05","32,734,362,701","478,894,481,453","48,180,877","478,227,617","2,446,240,005","481,340,721,458"
"2016-07-06","29,106,028,080","480,194,633,761","43,624,495","491,520,521","2,419,211,393","482,613,845,154"
"2016-07-07","31,988,828,163","480,968,164,323","45,517,665","508,156,060","2,487,269,285","483,455,433,608"
"2016-07-08","23,389,548,398","478,082,382,396","22,199,670","471,563,001","2,349,687,842","480,432,070,238"
"2016-07-11","32,614,662,316","479,342,990,976","55,737,335","479,247,541","2,469,632,807","481,812,623,783"
"2016-07-12","36,821,977,122","482,110,757,617","66,672,703","476,516,057","2,549,096,995","484,659,854,612"
"2016-07-13","36,678,423,531","481,908,335,239","48,346,342","423,099,353","2,356,322,937","484,264,658,176"
"2016-07-14","27,102,641,122","482,059,531,983","43,634,449","418,557,552","2,366,026,078","484,425,558,061"
"2016-07-15","25,326,907,353","481,144,294,514","30,810,932","392,322,171","2,244,011,673","483,388,306,187"
"2016-07-18","26,067,867,176","483,284,066,990","45,236,181","411,505,500","2,326,851,515","485,610,918,505"
"2016-07-19","23,944,297,057","485,650,291,962","44,047,567","411,786,317","2,313,343,445","487,963,635,407"
"2016-07-20","21,205,037,443","486,271,452,106","27,612,751","408,812,651","2,339,523,643","488,610,975,749"
"2016-07-21","25,317,838,648","487,493,320,212","44,999,084","418,468,884","2,446,552,497","489,939,872,709"
"2016-07-22","24,165,846,980","485,774,399,944","35,511,469","396,108,001","2,273,696,518","488,048,096,462"
"2016-07-25","21,623,531,740","486,965,174,977","28,996,966","402,557,515","2,265,389,528","489,230,564,505"
"2016-07-26","23,503,719,129","487,693,941,995","50,838,836","422,853,429","2,449,075,034","490,143,017,029"
"2016-07-27","38,181,156,047","482,124,688,799","76,538,726","438,321,183","2,502,229,053","484,626,917,852"
"2016-07-28","26,674,128,603","480,421,749,174","51,024,068","430,378,718","2,485,031,794","482,906,780,968"
"2016-07-29","19,644,960,366","478,048,309,022","24,671,710","412,096,456","2,373,197,134","480,421,506,156"
"2016-08-01","18,019,034,247","476,355,670,754","40,136,631","418,461,422","2,352,431,485","478,708,102,239"
"2016-08-02","14,878,698,033","476,393,053,057","28,426,603","411,015,899","2,350,121,715","478,743,174,772"
"2016-08-03","18,468,077,204","476,932,091,555","51,204,670","434,926,411","2,460,715,830","479,392,807,385"
"2016-08-04","18,769,312,405","477,637,950,967","44,262,829","445,576,381","2,512,008,832","480,149,959,799"
"2016-08-05","18,678,111,692","476,692,801,710","40,057,237","441,467,482","2,474,642,813","479,167,444,523"
"2016-08-08","21,430,172,220","477,819,998,514","50,381,630","462,116,396","2,615,946,503","480,435,945,017"
"2016-08-09","22,848,524,757","479,047,204,988","54,921,971","460,717,073","2,643,024,561","481,690,229,549"
"2016-08-10","22,612,841,898","480,718,943,503","53,461,075","482,661,441","2,736,885,063","483,455,828,566"
"2016-08-11","22,024,349,627","480,775,762,109","50,664,908","487,745,002","2,772,890,637","483,548,652,746"
"2016-08-12","22,006,966,793","479,839,424,564","56,541,175","465,115,409","2,705,740,435","482,545,164,999"
"2016-08-15","45,599,596,654","486,485,232,335","92,273,965","456,701,529","2,883,440,312","489,368,672,647"
"2016-08-16","41,889,657,998","493,566,088,751","63,014,807","425,996,915","2,754,629,970","496,320,718,721"
"2016-08-17","32,177,481,153","495,659,051,254","40,993,272","411,112,441","2,685,725,798","498,344,777,052"
"2016-08-18","35,091,631,592","498,543,748,648","41,562,691","403,174,145","2,638,732,511","501,182,481,159"
"2016-08-19","28,438,491,033","498,282,428,488","73,765,265","420,104,549","2,677,317,602","500,959,746,090"
"2016-08-22","27,494,751,512","499,145,177,131","43,399,057","428,532,762","2,738,433,455","501,883,610,586"
"2016-08-23","23,174,573,771","499,734,417,220","57,331,203","442,672,350","2,793,503,662","502,527,920,882"
"2016-08-24","20,520,998,519","500,400,801,436","47,004,479","437,582,114","2,753,149,425","503,153,950,861"
"2016-08-25","23,464,991,931","500,791,792,381","53,762,538","440,284,911","2,748,060,930","503,539,853,311"
"2016-08-26","20,244,740,587","499,937,745,356","34,680,854","413,193,125","2,648,511,173","502,586,256,529"
"2016-08-29","19,262,597,443","501,477,435,834","52,040,537","433,383,078","2,723,176,228","504,200,612,062"
"2016-08-30","18,127,747,375","501,004,637,549","68,741,513","459,464,394","2,942,132,684","503,946,770,233"
"2016-08-31","20,539,638,820","501,716,007,963","54,635,530","445,541,370","2,972,281,463","504,688,289,426"
"2016-09-01","20,956,719,333","501,535,695,782","61,126,202","464,663,438","3,021,949,312","504,557,645,094"
"2016-09-02","19,720,914,539","499,592,197,550","75,347,741","477,936,580","3,055,378,796","502,647,576,346"
"2016-09-05","19,738,718,257","500,516,748,119","58,457,638","470,316,954","2,926,669,963","503,443,418,082"
"2016-09-06","24,868,965,139","503,013,816,371","55,852,469","466,174,782","2,942,855,884","505,956,672,255"
"2016-09-07","25,787,343,636","503,273,563,343","58,620,249","486,415,126","3,021,243,613","506,294,806,956"
"2016-09-08","19,861,671,600","503,708,906,192","31,236,471","464,077,236","2,941,733,401","506,650,639,593"
"2016-09-09","21,402,589,584","501,701,136,676","34,540,563","456,713,699","2,887,751,901","504,588,888,577"
"2016-09-12","25,293,646,673","499,740,145,178","66,451,677","465,709,861","2,893,896,356","502,634,041,534"
"2016-09-13","18,045,851,868","499,635,099,269","30,621,776","426,244,384","2,715,487,728","502,350,586,997"
"2016-09-14","15,678,069,181","496,229,314,357","33,751,163","399,261,828","2,560,130,168","498,789,444,525"
"2016-09-19","15,970,987,319","497,965,398,653","97,715,212","458,113,075","2,886,141,226","500,851,539,879"
"2016-09-20","15,176,233,151","498,636,196,708","46,584,823","448,011,985","2,789,447,018","501,425,643,726"
"2016-09-21","14,949,437,717","498,866,810,752","45,304,902","446,683,649","2,786,995,059","501,653,805,811"
"2016-09-22","18,424,362,327","497,769,188,223","40,987,349","449,913,652","2,842,252,320","500,611,440,543"
"2016-09-23","15,777,430,126","495,548,458,994","36,732,719","443,885,874","2,757,532,261","498,305,991,255"
"2016-09-26","18,398,310,421","495,311,007,534","79,824,556","476,130,925","2,921,256,301","498,232,263,835"
"2016-09-27","14,803,735,855","494,949,863,817","52,782,678","462,171,998","2,904,498,020","497,854,361,837"
"2016-09-28","12,346,963,447","493,935,142,585","35,129,214","449,641,915","2,761,111,210","496,696,253,795"
"2016-09-29","13,966,699,339","492,459,294,682","30,521,234","397,543,343","2,559,643,250","495,018,937,932"
"2016-09-30","10,947,748,818","485,368,046,034","8,089,909","363,099,308","2,302,076,042","487,670,122,076"
"2016-10-10","23,559,668,411","490,131,918,314","51,608,471","375,738,521","2,485,754,138","492,617,672,452"
"2016-10-11","23,454,512,182","493,155,823,819","77,300,340","418,551,097","2,815,512,031","495,971,335,850"
"2016-10-12","18,404,348,514","495,554,017,689","36,990,083","406,734,625","2,690,801,688","498,244,819,377"
"2016-10-13","20,303,030,805","497,309,822,724","66,699,273","438,553,008","3,013,468,547","500,323,291,271"
"2016-10-14","19,548,242,666","496,412,883,860","44,694,709","422,481,098","2,891,899,790","499,304,783,650"
"2016-10-17","22,216,720,236","498,028,728,910","62,002,962","420,388,098","2,866,511,869","500,895,240,779"
"2016-10-18","25,202,934,394","501,292,033,743","56,407,223","392,963,150","2,805,307,720","504,097,341,463"
"2016-10-19","24,632,359,171","502,224,582,657","54,739,907","402,945,727","2,818,854,308","505,043,436,965"
"2016-10-20","20,264,716,528","502,719,680,826","35,699,000","396,722,645","2,786,501,246","505,506,182,072"
"2016-10-21","24,048,546,481","502,362,504,192","67,679,796","419,385,750","2,929,633,779","505,292,137,971"
"2016-10-24","31,973,297,399","506,651,209,666","71,104,158","433,450,220","3,062,310,997","509,713,520,663"
"2016-10-25","28,013,985,325","509,481,313,469","31,563,950","399,692,664","2,938,692,369","512,420,005,838"
"2016-10-26","26,837,389,154","511,241,718,608","76,024,903","446,092,326","3,047,214,321","514,288,932,929"
"2016-10-27","22,057,706,294","512,147,647,095","29,135,306","394,421,882","2,867,404,567","515,015,051,662"
"2016-10-28","23,432,607,213","508,646,408,411","65,997,917","414,787,502","2,942,339,368","511,588,747,779"
"2016-10-31","19,877,461,369","510,247,896,561","44,174,035","394,882,433","2,889,058,916","513,136,955,477"
